theta_id_a,theta_id_b,theta_rms_distance,x_distance,noise_floor_q95,severity_ratio_x_to_noise,delta_mue_prior_width,delta_mui_prior_width,delta_b_prior_width,delta_tauA_prior_width,delta_g_LK_prior_width,delta_g_h_prior_width,delta_c_th2ctx_prior_width,delta_c_ctx2th_prior_width
3,21,0.39958395322267476,1.4468088192164323,2.3048234774636587,0.6277308580735962,-0.2657024757936597,0.23840346187353134,-0.4088716628029946,-0.0316476840525865,0.6204606117680668,-0.06504452694207452,0.3659304203465581,0.6772147538140416
3,22,0.37242315864385406,1.816325865543119,2.3048234774636587,0.7880542190336821,-0.37967888917773995,-0.5625159339979291,-0.1563494391739372,-0.5260056424885986,0.32685064896941163,0.0688733160495757,-0.25161044765263796,0.41593515966087585
3,26,0.28939854777461116,1.5369562520899795,2.3048234774636587,0.6668433687517458,-0.18924322351813294,-0.503906714729965,0.018234594725072245,-0.31541984248906363,-0.13135561347007751,-0.16316875256598007,-0.31927838176488876,0.3669304829090834
3,37,0.2622670605985049,1.1811581158281332,2.3048234774636587,0.512472268430699,-0.20905691105872382,0.27022319287061647,-0.19375269953161514,-0.1113056913018225,0.3442699257284402,0.029975952580571064,0.24428250920027494,0.45224260445684195
3,41,0.38440551909503284,1.9306007936762393,2.3048234774636587,0.8376349913793691,-0.39166481979191303,0.19598889164626562,-0.024662073701620102,-0.7281725062057376,-0.21119574643671513,0.2512758411467074,0.1848600134253502,0.5635317340493202
3,46,0.4030584379962962,2.0452220687616407,2.3048234774636587,0.8873660342146045,-0.512869410216808,-0.28138593677431367,-0.22563748341053738,-0.8248670836910604,-0.14746488817036163,-0.05662193056195963,-0.437740845605731,-0.09771793242543958
3,54,0.41321241191247426,2.2382791596650606,2.3048234774636587,0.9711282367394892,-0.3511489387601616,-0.18501422833651315,-0.6343961795791985,-0.3863123999908564,0.37393937818706025,0.6021127719432114,0.3916633874177933,0.030881972052156703
3,60,0.26943304260937506,2.203480729147054,2.3048234774636587,0.9560301475112849,-0.01937088463455444,-0.24149509798735413,-0.18052310496568694,-0.17673985380679344,0.4599852208048104,-0.18374529108405135,0.43648439925163984,-0.14955022092908632
3,62,0.3879301186664867,2.2590026967251426,2.3048234774636587,0.9801196138504544,-0.41152103710919596,-0.6196033274754884,-0.05500221624970436,-0.0753349047154186,0.06522063072770834,0.5071121361106633,0.029611176811158657,0.6161708412691951
3,69,0.33862900008073615,1.0779810450863494,2.3048234774636587,0.4677065535069145,-0.1599508868530397,0.11777702160179582,0.0921732932329178,-0.18297599814832202,0.013071880675852299,0.7833232274278998,0.4696893095970154,0.039379593916237354
