theta_id_a,theta_id_b,theta_rms_distance,x_distance,noise_floor_q95,severity_ratio_x_to_noise,delta_mue_prior_width,delta_mui_prior_width,delta_b_prior_width,delta_tauA_prior_width,delta_g_LK_prior_width,delta_g_h_prior_width,delta_c_th2ctx_prior_width,delta_c_ctx2th_prior_width
0,51,0.26906825018242947,2.797177309260016,2.3048234774636587,1.2136188895204103,-0.29800640232861053,0.16867659706622384,0.03718939889222428,0.35921708308160316,-0.2322610151022675,-0.14805140905082215,-0.5036762505769731,-0.044136689975857846
0,52,0.33117240542753373,3.0996780465316602,2.3048234774636587,1.3448657030961428,-0.19267715141177155,-0.3558483663946387,0.2424563448876147,0.5105383638292553,-0.047374924644827954,0.16901629138737917,0.12359319441020489,0.5900237997993827
0,54,0.36217386248324884,3.471231950043253,2.3048234774636587,1.506072800795646,-0.7057985365390778,0.01409825868904624,0.11784995533525977,0.11195180844515584,0.4250559778884052,0.48597136791795503,0.2772821057587862,-0.17567292880266927
0,60,0.3797451641433701,3.843902179681543,2.3048234774636587,1.6677642419329928,-0.37402048241347063,-0.04238261096179474,0.5717230299487712,0.32152435462921886,0.5111018205061554,-0.29988669510930777,0.32210311759263277,-0.3561051217839123
0,61,0.2734579234451561,2.6416555735565033,2.3048234774636587,1.1461422531427488,-0.4021844351664184,0.372340268455446,-0.03872871771454778,-0.047533391043543816,-0.06667631026357423,0.49336774460971367,-0.15470342803746462,0.1493129013106227
0,63,0.3076885346700326,3.1905115973216462,2.3048234774636587,1.3842759016116246,0.019386204890906727,0.2272548405453566,0.33678654581308365,-0.19630939979106166,0.4755482878535985,0.06814488396048546,-0.5615766579285264,-0.0850675469264387
0,64,0.42107854809580475,4.272413627009181,2.3048234774636587,1.8536836633193077,0.01123805250972515,-0.27474632486701,0.669998383149505,0.530941209755838,0.6608406817540525,-0.20072564389556624,-0.36369964480400085,-0.05263352952897549
0,65,0.40438216229467994,2.9011282436996244,2.3048234774636587,1.2587203627811745,-0.7737694410607217,0.07760431338101664,0.2999908244237304,-0.35008991695940495,-0.19894287828356028,0.47574563883245,0.1443569641560316,0.451828870922327
0,66,0.31926277163473554,4.564587688179078,2.3048234774636587,1.9804500139863965,-0.4092340366914869,-0.12953334301710084,0.5455169100314381,0.16384509764611743,0.24994073063135136,0.35745276790112257,-0.2666446901857853,0.21307791769504547
0,70,0.34210220677318504,2.72612205426014,2.3048234774636587,1.182789953727866,-0.6525638336315753,-0.3824369031935928,0.09485740959644362,-0.1908037569373845,-0.010609493590891472,0.2835710654035211,-0.4775647521018982,0.1008791970089079
0,71,0.3852951616875449,3.6046768146633505,2.3048234774636587,1.5639708853669412,-0.12562067341059446,0.2202675445005301,0.46901914197951583,0.4320798916742207,0.5986011466011404,-0.008043894544243702,0.014866797253489494,0.5983640206977725
0,73,0.4839531874446441,3.9303262637251493,2.3048234774636587,1.7052612931773299,-0.6972231753170487,0.5161232659593227,0.5141797699034216,-0.16214424464851607,0.7425791881978511,0.38166532851755625,0.2974266605451703,-0.21202743984758854
0,75,0.40612907060294073,3.393234772828125,2.3048234774636587,1.4722319544237756,-0.18520026654005045,0.14606434572488103,0.8895758092403416,-0.2789336610585449,0.13688553404062964,-0.3179858997464179,-0.044986761175096035,0.5223667733371258
0,76,0.339794262530814,2.9060492671046205,2.3048234774636587,1.260855460524283,-0.306154517456889,-0.33335556276142586,0.6258486276492479,-0.36790752224624146,0.07568122725933801,-0.0008834311738610268,-0.4210355067625642,-0.09371675830334436
0,77,0.3503969453907614,3.8171713926694917,2.3048234774636587,1.6561664830271927,-0.45834954082965834,0.2534006191417577,0.0019329097121957295,0.5013955561444166,0.49766676407307375,0.1977970227599144,0.08653282467275858,0.4027939168736339
0,82,0.3999035614259861,4.152700016391012,2.3048234774636587,1.8017431950844445,-0.4959339760243892,-0.3422173988074063,0.8753395238891248,-0.08656162302941084,-0.22786804009228945,-0.07686004973948002,0.2625707844272256,-0.1258280035108328
0,85,0.37985124421888966,4.221097842981995,2.3048234774636587,1.8314191452210904,-0.6169264335185288,0.16273772064596426,0.6390781346708538,0.0646984064951539,-0.04395539779216051,0.11327445600181829,-0.11140383873134851,0.5544666005298495
0,88,0.32973380890123155,2.638369166949547,2.3048234774636587,1.1447163710137744,-0.08412167336791741,-0.43411394767463174,0.34535566903650794,-0.03465814422816027,0.16970222350209951,0.6367326304316522,0.33887449465692043,0.06876602955162525
0,90,0.3774579042535517,2.4917101477134325,2.3048234774636587,1.081085025416104,-0.5717325909063219,-0.0326962415128943,-0.030223013833164836,-0.4014453850686549,0.713415004312992,-0.04644199274480332,-0.07065757177770138,0.3656041696667671
0,91,0.3858972423535597,3.8852398424025445,2.3048234774636587,1.6856995255350549,-0.22392752114683379,0.36655991058796655,0.5939025124534967,0.4714568601921203,-0.11481278389692318,0.25505982059985416,-0.5782259665429592,-0.1387415919452908
0,92,0.378752949545821,4.192518080799523,2.3048234774636587,1.8190191664539865,-0.32925588171929104,-0.1713922061026094,0.7950266823172573,0.38266606722027074,-0.05544808506965648,0.43785060383379476,0.04970736242830753,0.18462514039129013
0,93,0.3734397832421507,3.78478384325378,2.3048234774636587,1.642114409307711,-0.4195001581683753,0.4782177628949289,0.1750401305034759,-0.24832357466220834,0.5223298072814941,-0.22873382549732924,-0.4422360919415951,-0.3129881238564851
0,100,0.3755494067403962,3.7251311662610465,2.3048234774636587,1.6162327408953523,-0.21204846724867815,-0.3895188421010969,0.7412973558530215,0.27124358527362374,0.34512190334498866,0.3133167782798411,-0.014833387918770313,-0.3016918310895562
0,101,0.32688203949172917,3.405272366716731,2.3048234774636587,1.4774547378630751,-0.552468219771981,0.19707628432661317,0.35370794497430347,-0.10553677473217238,0.23591078631579854,0.14578712545335304,-0.5072651235386729,0.20070310030132532
