i,j,k,g_LK,g_h,c_ctx2th,sp_peak_power_log,sp_env_cv,n_events_raw,n_events_valid,n_events_verified,mean_event_dur,pac_mi,ctx_min,ctx_max,ctx_ibi_cv,ctx_n_bursts,ok,fail_reason
5,3,3,0.04857142857142857,0.037142857142857144,0.155,1.0994735042487251,0.4855524913462556,21,21,4,0.6321428571428571,0.0007210333286295857,4.4504006023193796e-11,63.79271416036639,0.5382949646611511,60,True,
5,3,4,0.04857142857142857,0.037142857142857144,0.2,1.0930070145936202,0.48663924088684046,23,23,6,0.5792173913043479,0.0005917705204042347,4.274458582662556e-11,62.92111355061693,0.5262795496318745,59,True,
5,4,0,0.04857142857142857,0.04285714285714286,0.02,1.5310408354011156,0.5203431978913122,1,1,1,1.711,0.00047941143167609066,7.664140958042662e-11,63.92789823347622,0.4874013716719675,57,True,
5,4,1,0.04857142857142857,0.04285714285714286,0.065,1.4006493952497083,0.5267182001190533,3,3,1,0.93,0.0005679487548601832,6.259965483607352e-11,64.50235708766431,0.4601455844965638,56,True,
5,4,2,0.04857142857142857,0.04285714285714286,0.11000000000000001,1.0956748249019423,0.5535782462286527,12,12,7,0.7822499999999999,0.00045723523868071913,4.87093654700626e-11,63.385167334473955,0.41047943171266676,54,True,
5,4,3,0.04857142857142857,0.04285714285714286,0.155,1.5488020488986003,0.5313857954593659,4,4,4,0.976,0.0004809758323504663,2.8138270619771564e-11,64.3434478199892,0.44514453259724945,55,True,
5,4,4,0.04857142857142857,0.04285714285714286,0.2,1.568616150005968,0.5494425294323315,7,7,7,0.9951428571428572,0.0004011446700094015,6.172886721915445e-11,63.60282943797553,0.2925427571994729,49,True,
5,5,0,0.04857142857142857,0.04857142857142857,0.02,1.406156342979852,0.5682718262335489,7,7,7,1.1992857142857145,0.0015641446273348,3.438779728514605e-11,64.22111302538256,0.4203974220068331,55,True,
5,5,1,0.04857142857142857,0.04857142857142857,0.065,1.219517314818918,0.5935198212199484,7,7,7,0.9722857142857143,0.003302805455412673,3.566424635930257e-11,65.94342121451594,0.34484678956147835,52,True,
5,5,2,0.04857142857142857,0.04857142857142857,0.11000000000000001,1.6311285386594827,0.5231393866906964,17,17,17,0.7641176470588236,0.0010577038911316074,1.0498607506381346e-11,64.4346096995932,0.3496358750018452,51,True,
5,5,3,0.04857142857142857,0.04857142857142857,0.155,1.3827584598445266,0.5614503127782666,11,11,11,1.0673636363636363,0.0015085167146826873,4.492990780588552e-11,66.43829712539122,0.40043641553347886,53,True,
5,5,4,0.04857142857142857,0.04857142857142857,0.2,1.2739037893109213,0.5780764303347463,5,5,5,1.1094,0.0008947297812752058,1.1440363338806776e-10,63.57249084423749,0.42849869362281323,54,True,
5,6,0,0.04857142857142857,0.054285714285714284,0.02,1.6395682844663164,0.5737284598624434,21,21,21,0.5732857142857144,0.0005128053842980302,7.574833614641542e-11,66.77101685209806,0.31983965324078883,50,True,
5,6,1,0.04857142857142857,0.054285714285714284,0.065,1.7606526453521913,0.5381045288077861,24,24,24,0.5207916666666667,0.0006136282360299725,1.5329067286249807e-11,64.84498177057687,0.5122102223320263,59,True,
5,6,2,0.04857142857142857,0.054285714285714284,0.11000000000000001,1.2582359778695613,0.6331241473373075,16,16,15,0.7005,0.0002341797777189488,5.708642475078871e-11,64.67504508859875,0.35190570586285774,51,True,
5,6,3,0.04857142857142857,0.054285714285714284,0.155,1.3878232785454592,0.5830224027126386,20,20,20,0.6770499999999999,0.0008394622039022105,6.706735305506116e-11,67.97760472072777,0.45719889074447106,56,True,
5,6,4,0.04857142857142857,0.054285714285714284,0.2,1.6421128235543399,0.5728985601769301,22,22,22,0.5642272727272728,0.0033886720506032916,1.548031470705379e-11,66.78970357156906,0.4444881303767548,55,True,
5,7,0,0.04857142857142857,0.06,0.02,1.390528952306447,0.754664558252842,21,21,21,0.5996190476190476,0.0022163978273441153,8.030817567535065e-12,65.9391446886474,0.5765496136982804,64,True,
5,7,1,0.04857142857142857,0.06,0.065,1.4416201607979582,0.7014184453677329,24,24,24,0.5541666666666667,0.0008637974918640646,9.355793644746966e-11,63.08536157152064,0.437736091660522,55,True,
5,7,2,0.04857142857142857,0.06,0.11000000000000001,1.5151797007247516,0.6868654587238705,28,28,28,0.4703214285714286,0.0014070704328176297,4.3998071645835314e-11,63.152336175440944,0.38095782199925715,54,True,
5,7,3,0.04857142857142857,0.06,0.155,1.5273430693692676,0.7326480990793762,26,26,26,0.48850000000000005,0.003153517220594304,4.3321876890692997e-11,64.59306040149106,0.3197991003641202,50,True,
5,7,4,0.04857142857142857,0.06,0.2,1.3509242945392508,0.7371472890465224,20,20,20,0.6260000000000001,0.0039317672020419405,3.4757129785394125e-11,64.93993982106184,0.4190104954553037,54,True,
5,8,0,0.04857142857142857,0.06571428571428571,0.02,1.4374507566873913,0.884057415631861,24,24,24,0.5408333333333334,0.010438674364849788,1.4201351879324889e-11,62.95600627128213,0.3704853942287658,52,True,
5,8,1,0.04857142857142857,0.06571428571428571,0.065,1.4444075034478023,0.9120491042307631,24,24,23,0.49145833333333333,0.0066844437398513,2.3566568784578002e-11,63.44534772957433,0.38129817056439747,52,True,
5,8,2,0.04857142857142857,0.06571428571428571,0.11000000000000001,1.311224605864132,0.9089560720689961,22,22,21,0.5802727272727272,0.0067819577429073475,1.0840674980591377e-10,64.98834855549782,0.5213735158585106,59,True,
5,8,3,0.04857142857142857,0.06571428571428571,0.155,1.5575044014314903,0.8777730538435058,27,27,27,0.49214814814814817,0.003916642559380364,2.3021936516101072e-11,63.64029314837713,0.28898401299998516,49,True,
5,8,4,0.04857142857142857,0.06571428571428571,0.2,1.5334558565302694,0.8615233994583962,24,24,24,0.5263333333333333,0.009080047050451933,5.488216996987947e-11,63.677479837813095,0.31908728496985495,50,True,
5,9,0,0.04857142857142857,0.07142857142857142,0.02,1.7318423413302317,1.0001629031775492,26,26,26,0.5211538461538461,0.00016260070264156838,3.069575492845172e-11,64.60597706295209,0.2914492937289487,49,True,
5,9,1,0.04857142857142857,0.07142857142857142,0.065,1.704883192119394,1.0141068452234134,25,25,25,0.5401600000000001,0.0005516757812048901,5.3698158301622223e-11,63.38161167282992,0.31458834898940097,49,True,
5,9,2,0.04857142857142857,0.07142857142857142,0.11000000000000001,1.6396643433836118,0.9912614573718738,24,24,24,0.5554166666666667,0.0021143428650659806,3.9231287609337735e-11,63.40075240896835,0.26210694731166106,48,True,
5,9,3,0.04857142857142857,0.07142857142857142,0.155,1.577220162722004,0.972952922711613,25,25,25,0.53628,0.0015089880390576616,6.988694590409752e-11,65.60285807031049,0.33637772622517437,50,True,
5,9,4,0.04857142857142857,0.07142857142857142,0.2,1.6395732361090802,0.944891762083103,23,23,23,0.5524347826086957,0.002543777904134815,1.1511240739571585e-10,65.55373633291823,0.4080213569540472,53,True,
5,10,0,0.04857142857142857,0.07714285714285714,0.02,2.2847586048434882,0.8155878127692068,15,15,15,0.9166666666666666,0.0019001702158518649,5.590742413382929e-11,64.27044176865509,0.4098571843014259,53,True,
5,10,1,0.04857142857142857,0.07714285714285714,0.065,2.2025469828309987,0.775768350128085,15,15,15,0.8848,0.0006007791737576798,2.4706206400685092e-11,64.54558769338756,0.5655136127872249,62,True,
5,10,2,0.04857142857142857,0.07714285714285714,0.11000000000000001,2.4160844797094816,0.7535680463505993,14,14,14,0.8222142857142858,0.0024634799346374436,3.3634694663718466e-11,63.5674823940879,0.3431203366238148,51,True,
5,10,3,0.04857142857142857,0.07714285714285714,0.155,2.5657993096586647,0.7236306303140773,14,14,14,0.9537142857142858,0.003943516593818081,3.864971554207004e-11,63.584863800339356,0.3813400310984322,52,True,
5,10,4,0.04857142857142857,0.07714285714285714,0.2,2.514668167955157,0.657279611716394,15,15,15,0.9166666666666665,0.0020066656647344055,3.851686185032863e-11,65.53404584149058,0.4023195514061195,53,True,
5,11,0,0.04857142857142857,0.08285714285714287,0.02,2.015927840971632,0.5521133011015474,9,9,9,0.9508888888888889,0.0003592837257441635,4.6459416127759467e-11,64.17765387977266,0.39985490293466375,53,True,
5,11,1,0.04857142857142857,0.08285714285714287,0.065,1.941253568790389,0.5426950432921944,14,14,14,0.9479285714285712,0.0009945541718790131,3.2103062003615136e-11,66.85433725833094,0.31755567802747775,50,True,
5,11,2,0.04857142857142857,0.08285714285714287,0.11000000000000001,1.9129940204685503,0.5513727261380056,14,14,14,0.9760000000000001,0.00041746476085051946,3.0139757349999414e-11,66.72823128595174,0.4510993118177199,56,True,
5,11,3,0.04857142857142857,0.08285714285714287,0.155,1.8393919627940019,0.6275037992983398,13,13,13,0.8345384615384616,0.0003937292373813349,6.443216986421585e-11,64.80824003213866,0.37131784067913626,52,True,
5,11,4,0.04857142857142857,0.08285714285714287,0.2,1.9286539888575287,0.5545526117047302,17,17,17,0.786,0.0011093605238586153,1.6736006744964886e-11,65.03116691337998,0.5269867241270232,60,True,
5,12,0,0.04857142857142857,0.08857142857142858,0.02,1.2866767589138473,0.5139415273966345,17,17,17,0.7484705882352941,0.0003741538052089291,3.097081637486429e-11,66.29607340685419,0.38437155683026064,53,True,
5,12,1,0.04857142857142857,0.08857142857142858,0.065,1.37160292580595,0.5256527635747839,16,16,16,0.8308125000000001,0.000707287640069691,8.523223329468273e-11,65.30142270357143,0.444410464667282,56,True,
5,12,2,0.04857142857142857,0.08857142857142858,0.11000000000000001,1.2855888933762765,0.5410259113946885,16,16,16,0.8198125,0.001825028480914529,3.2743291904377606e-11,65.40594350109963,0.41407670882275527,53,True,
5,12,3,0.04857142857142857,0.08857142857142858,0.155,1.3911709710764566,0.5468636921615295,14,14,14,0.895214285714286,0.0008744950365086812,1.354796406776129e-11,64.65326072531334,0.4832581476051714,57,True,
5,12,4,0.04857142857142857,0.08857142857142858,0.2,1.308243651969931,0.5692958759989148,15,15,15,0.7070666666666666,0.0004995949879543545,4.109202114839593e-11,67.96782578272533,0.48408346423006493,57,True,
5,13,0,0.04857142857142857,0.09428571428571429,0.02,1.157707442178889,0.5566166315615125,17,17,17,0.7607647058823529,0.0006206245558724279,5.694566811251143e-11,64.48875203762653,0.2861998529638826,50,True,
5,13,1,0.04857142857142857,0.09428571428571429,0.065,1.061022630603035,0.5283523601937948,21,21,20,0.6094761904761905,0.0007867311409041525,5.807000979395852e-11,64.14142824659915,0.4402669391741886,57,True,
5,13,2,0.04857142857142857,0.09428571428571429,0.11000000000000001,1.0248026181567909,0.5151006026873887,12,12,12,0.7786666666666667,0.0006051425051085105,3.0933236424804275e-11,63.78737990709679,0.42505146919876147,54,True,
5,13,3,0.04857142857142857,0.09428571428571429,0.155,0.9571250373692904,0.5221680610746968,17,17,17,0.5635294117647058,0.00023658810381582855,4.528059901001791e-11,64.32074710036729,0.49218893638491107,57,True,
5,13,4,0.04857142857142857,0.09428571428571429,0.2,1.0256370715430387,0.5285111491998349,16,16,15,0.64775,0.0007499669092065874,2.856648547710515e-11,63.69300725694794,0.5137951430129774,59,True,
5,14,0,0.04857142857142857,0.1,0.02,0.7491962432977761,0.5636126812331298,17,17,17,0.7519411764705883,0.0020096395733156494,3.8993820590230727e-11,65.64860210625906,0.5725278424517012,62,True,
5,14,1,0.04857142857142857,0.1,0.065,0.7945131631450728,0.5423922742911037,17,17,17,0.7796470588235294,0.0007982045725017836,4.862124503070819e-11,62.795406548839416,0.4449893651738907,55,True,
5,14,2,0.04857142857142857,0.1,0.11000000000000001,0.8614327771686905,0.5275414621330627,21,21,21,0.6086666666666666,0.0012315065012849199,3.831221906174952e-11,66.21675865286632,0.3135287517635564,49,True,
5,14,3,0.04857142857142857,0.1,0.155,0.8047941475155683,0.5718805545937168,20,20,19,0.6317,0.0008308486378195954,1.644840844435189e-11,64.71426850955186,0.5000188415869787,57,True,
5,14,4,0.04857142857142857,0.1,0.2,0.7828482049283116,0.5374511274658028,17,17,17,0.7614705882352941,0.0008044878209003596,2.0131972030902072e-11,63.09535106148023,0.3091542858060267,49,True,
6,0,0,0.054285714285714284,0.02,0.02,0.49533365895086756,0.40910663638882155,19,19,0,0.703421052631579,0.0009500473158436158,7.141293284773273e-11,65.82991816743454,0.5716777786129909,63,True,
6,0,1,0.054285714285714284,0.02,0.065,0.4970550782594235,0.36795780136011497,18,18,0,0.7290555555555555,0.00025672359106617304,9.423145307086134e-11,65.22779730036699,0.37162203609712247,52,True,
6,0,2,0.054285714285714284,0.02,0.11000000000000001,0.5253408754154602,0.4020416596553999,17,17,0,0.7245294117647059,0.0006267384383965531,3.768309794345646e-11,63.80878297451716,0.3392432120658891,51,True,
6,0,3,0.054285714285714284,0.02,0.155,0.49106564918688506,0.40130610904340325,19,19,0,0.6817368421052632,0.0009911968042777364,1.7100929677924557e-11,66.54973341408673,0.46800186394505544,56,True,
6,0,4,0.054285714285714284,0.02,0.2,0.5092122619013785,0.4193537556339794,19,19,0,0.6699473684210526,0.0012714239843076632,3.973553571492566e-11,64.9443212592773,0.29301446505868556,49,True,
6,1,0,0.054285714285714284,0.025714285714285714,0.02,0.9924861212746428,0.32512988134039045,11,11,0,0.865909090909091,0.00013756435114144514,3.678578159731323e-11,63.21225575346035,0.48537904252595787,57,True,
6,1,1,0.054285714285714284,0.025714285714285714,0.065,0.9607971121823754,0.32169676174926193,15,15,0,0.7638666666666666,0.00023223713848571624,2.8150032410548718e-11,63.29181460004656,0.3123972401420551,49,True,
6,1,2,0.054285714285714284,0.025714285714285714,0.11000000000000001,1.0115868572613131,0.3221763901962475,14,14,0,0.7528571428571428,0.0002875660782739033,3.354694506878744e-11,64.14967120036351,0.37054586256097194,51,True,
6,1,3,0.054285714285714284,0.025714285714285714,0.155,0.9903025296558285,0.3169810004212089,14,14,0,0.7904285714285715,0.0002438543414980279,8.560558033197812e-11,65.15972720302508,0.468965725381901,56,True,
6,1,4,0.054285714285714284,0.025714285714285714,0.2,0.9788967889916946,0.32292960738449406,17,17,0,0.7618823529411765,0.0002217028132673929,4.8512120211097964e-11,65.41406513205126,0.3722989273742828,52,True,
6,2,0,0.054285714285714284,0.03142857142857143,0.02,0.44835590147730536,0.4340680908182155,16,16,0,0.689125,0.00030361034252579495,5.2329993804387913e-11,65.12131599344956,0.455736930757304,56,True,
6,2,1,0.054285714285714284,0.03142857142857143,0.065,0.5991376789625519,0.4542632328143866,19,19,0,0.7225789473684211,0.0003164382816959988,1.6947809744088952e-11,65.9269873071811,0.5145460336028445,59,True,
6,2,2,0.054285714285714284,0.03142857142857143,0.11000000000000001,0.4361066811235037,0.439583066067069,15,15,0,0.8456666666666666,0.00043631118530646634,2.7188368644662513e-11,64.25335013563941,0.35422804395823726,51,True,
6,2,3,0.054285714285714284,0.03142857142857143,0.155,0.33368825497075066,0.44124123464571313,15,15,1,0.8573999999999999,0.0011560852100617935,7.269261748962724e-12,67.29398341076636,0.27553077623024147,48,True,
6,2,4,0.054285714285714284,0.03142857142857143,0.2,0.415994782554471,0.44497078713842125,18,18,0,0.6526666666666666,0.001338657131751884,1.745929764526423e-11,63.003338272633535,0.48760061285726974,57,True,
6,3,0,0.054285714285714284,0.037142857142857144,0.02,0.43725356606848714,0.5391744885618526,16,16,1,0.77125,0.00028500925340464294,1.7820336831336946e-11,65.07780441680772,0.47106212622605675,56,True,
6,3,1,0.054285714285714284,0.037142857142857144,0.065,0.5995858665454634,0.5157531259280885,16,16,1,0.659,0.0018947863588640844,1.3996964816946153e-10,64.84472404862761,0.4346184971692023,54,True,
6,3,2,0.054285714285714284,0.037142857142857144,0.11000000000000001,0.5410348116258089,0.5023298938884987,16,16,2,0.604625,0.000419166136960353,3.9420065770296284e-11,65.13805370854199,0.381665842515818,52,True,
6,3,3,0.054285714285714284,0.037142857142857144,0.155,0.5103606207958385,0.5376949702224284,20,20,3,0.5802,0.0012365745998542978,1.2253106117563661e-11,67.68183371771394,0.27662062377650254,48,True,
6,3,4,0.054285714285714284,0.037142857142857144,0.2,0.5672448318703949,0.536282157529061,16,16,1,0.747,0.002942060444486059,2.276572167106161e-11,66.49127859596511,0.23116975800863748,48,True,
6,4,0,0.054285714285714284,0.04285714285714286,0.02,0.6681290804484065,0.5776628769083264,19,19,3,0.6341052631578947,0.0004575726897396641,7.411411302976681e-11,67.19601690217961,0.3303545336112175,50,True,
6,4,1,0.054285714285714284,0.04285714285714286,0.065,0.6636325556255931,0.5992324414397819,19,19,0,0.6724736842105262,0.0018108896774067503,3.6055911645801955e-11,66.30764763606952,0.4830658558843814,57,True,
6,4,2,0.054285714285714284,0.04285714285714286,0.11000000000000001,0.6843465713495991,0.5916613060027421,13,13,2,0.8096923076923078,0.001351904657757589,6.588409197014414e-11,62.95309311770632,0.6106926582086909,65,True,
6,4,3,0.054285714285714284,0.04285714285714286,0.155,0.6458604976718331,0.6449339126479858,21,21,5,0.6146190476190475,0.0010580513533279437,4.7142431115276096e-11,64.47703706970555,0.4634410160295026,57,True,
6,4,4,0.054285714285714284,0.04285714285714286,0.2,0.7023701564360386,0.5769044250934114,23,23,4,0.5641304347826087,0.0005555423561912432,4.2567197805327624e-11,64.80883440673749,0.44779333041874086,56,True,
6,5,0,0.054285714285714284,0.04857142857142857,0.02,0.6275833632175006,0.7366500834281408,19,19,9,0.6373157894736843,0.0005518494220972474,6.334169474647824e-11,64.79323964970314,0.5785161176260748,63,True,
6,5,1,0.054285714285714284,0.04857142857142857,0.065,0.6709155098107071,0.7327239367278081,20,20,7,0.6043000000000001,0.0031132063071714483,5.7687031495190015e-11,65.92175140775434,0.439187341351801,57,True,
6,5,2,0.054285714285714284,0.04857142857142857,0.11000000000000001,0.5778412472719998,0.7453675282887688,22,22,10,0.5691818181818182,0.006518826845681499,2.299247916161937e-11,63.54128536881709,0.5393160601537679,61,True,
