dataset_id,track,scale,estimator,nominal,empirical
powered_1024,7d,32768,member_5,0.1,0.0859375
powered_1024,7d,32768,member_5,0.11,0.0947265625
powered_1024,7d,32768,member_5,0.12,0.1064453125
powered_1024,7d,32768,member_5,0.13,0.1142578125
powered_1024,7d,32768,member_5,0.14,0.12890625
powered_1024,7d,32768,member_5,0.15,0.1357421875
powered_1024,7d,32768,member_5,0.16,0.1474609375
powered_1024,7d,32768,member_5,0.17,0.162109375
powered_1024,7d,32768,member_5,0.18,0.17578125
powered_1024,7d,32768,member_5,0.19,0.1845703125
powered_1024,7d,32768,member_5,0.2,0.19140625
powered_1024,7d,32768,member_5,0.21,0.20703125
powered_1024,7d,32768,member_5,0.22,0.2236328125
powered_1024,7d,32768,member_5,0.23,0.2314453125
powered_1024,7d,32768,member_5,0.24,0.2412109375
powered_1024,7d,32768,member_5,0.25,0.25390625
powered_1024,7d,32768,member_5,0.26,0.2646484375
powered_1024,7d,32768,member_5,0.27,0.2724609375
powered_1024,7d,32768,member_5,0.28,0.2841796875
powered_1024,7d,32768,member_5,0.29,0.2958984375
powered_1024,7d,32768,member_5,0.3,0.302734375
powered_1024,7d,32768,member_5,0.31,0.3076171875
powered_1024,7d,32768,member_5,0.32,0.31640625
powered_1024,7d,32768,member_5,0.33,0.3212890625
powered_1024,7d,32768,member_5,0.34,0.328125
powered_1024,7d,32768,member_5,0.35000000000000003,0.3369140625
powered_1024,7d,32768,member_5,0.36,0.3505859375
powered_1024,7d,32768,member_5,0.37,0.365234375
powered_1024,7d,32768,member_5,0.38,0.3779296875
powered_1024,7d,32768,member_5,0.39,0.3876953125
powered_1024,7d,32768,member_5,0.4,0.3974609375
powered_1024,7d,32768,member_5,0.41000000000000003,0.408203125
powered_1024,7d,32768,member_5,0.42,0.41796875
powered_1024,7d,32768,member_5,0.43,0.4287109375
powered_1024,7d,32768,member_5,0.44,0.4384765625
powered_1024,7d,32768,member_5,0.45,0.443359375
powered_1024,7d,32768,member_5,0.46,0.4482421875
powered_1024,7d,32768,member_5,0.47000000000000003,0.458984375
powered_1024,7d,32768,member_5,0.48,0.474609375
powered_1024,7d,32768,member_5,0.49,0.478515625
powered_1024,7d,32768,member_5,0.5,0.48828125
powered_1024,7d,32768,member_5,0.51,0.4951171875
powered_1024,7d,32768,member_5,0.52,0.5087890625
powered_1024,7d,32768,member_5,0.53,0.5263671875
powered_1024,7d,32768,member_5,0.54,0.5419921875
powered_1024,7d,32768,member_5,0.55,0.552734375
powered_1024,7d,32768,member_5,0.56,0.5634765625
powered_1024,7d,32768,member_5,0.5700000000000001,0.5791015625
powered_1024,7d,32768,member_5,0.58,0.58984375
powered_1024,7d,32768,member_5,0.59,0.5966796875
powered_1024,7d,32768,member_5,0.6,0.6044921875
powered_1024,7d,32768,member_5,0.61,0.6142578125
powered_1024,7d,32768,member_5,0.62,0.6181640625
powered_1024,7d,32768,member_5,0.63,0.630859375
powered_1024,7d,32768,member_5,0.64,0.64453125
powered_1024,7d,32768,member_5,0.65,0.650390625
powered_1024,7d,32768,member_5,0.66,0.65625
powered_1024,7d,32768,member_5,0.67,0.66796875
powered_1024,7d,32768,member_5,0.68,0.681640625
powered_1024,7d,32768,member_5,0.6900000000000001,0.6943359375
powered_1024,7d,32768,member_5,0.7000000000000001,0.703125
powered_1024,7d,32768,member_5,0.71,0.7060546875
powered_1024,7d,32768,member_5,0.72,0.7177734375
powered_1024,7d,32768,member_5,0.73,0.728515625
powered_1024,7d,32768,member_5,0.74,0.73828125
powered_1024,7d,32768,member_5,0.75,0.7470703125
powered_1024,7d,32768,member_5,0.76,0.7607421875
powered_1024,7d,32768,member_5,0.77,0.767578125
powered_1024,7d,32768,member_5,0.78,0.775390625
powered_1024,7d,32768,member_5,0.79,0.7880859375
powered_1024,7d,32768,member_5,0.8,0.7939453125
powered_1024,7d,32768,member_5,0.81,0.798828125
powered_1024,7d,32768,member_5,0.8200000000000001,0.8046875
powered_1024,7d,32768,member_5,0.8300000000000001,0.81640625
powered_1024,7d,32768,member_5,0.84,0.82421875
powered_1024,7d,32768,member_5,0.85,0.8388671875
powered_1024,7d,32768,member_5,0.86,0.8515625
powered_1024,7d,32768,member_5,0.87,0.8623046875
powered_1024,7d,32768,member_5,0.88,0.8759765625
powered_1024,7d,32768,member_5,0.89,0.8828125
powered_1024,7d,32768,member_5,0.9,0.896484375
powered_1024,7d,32768,member_5,0.91,0.9072265625
powered_1024,7d,32768,member_5,0.92,0.9150390625
powered_1024,7d,32768,member_5,0.93,0.921875
powered_1024,7d,32768,member_5,0.9400000000000001,0.9287109375
powered_1024,7d,32768,member_5,0.9500000000000001,0.9423828125
powered_1024,7d,32768,member_5,0.96,0.9541015625
powered_1024,7d,32768,member_5,0.97,0.9619140625
powered_1024,7d,32768,member_5,0.98,0.97265625
powered_1024,7d,32768,member_5,0.99,0.984375
powered_1024,7d,32768,member_5,1.0,1.0
