mue,mui,b,tauA,g_LK,g_h,c_th2ctx,c_ctx2th,score,feasible,n_passed,T9_new,T10a_new,T10b_new,T11_new,T9_mi,T10a_phase_argmax_deg,T10b_concentration,T11_up_down_ratio,pac_bimodal,shape_r,T4_q,T12_n_verified,eval
3.9708955604233553,3.0857408767570345,34.436867844017804,1749.8137892821694,0.052927595142576805,0.07139109940091973,0.010206535135233924,0.13273643953795208,-0.833333,0,11,1,0,1,1,0.006885400343365818,-149.99999999999997,0.10444050647923257,1.2609173615039866,1,0.0,4.065,20,322
3.9562855595118167,3.095105052368274,33.612193148255244,1750.3013440020518,0.051616575903941586,0.07262885482720766,0.008360153521510937,0.11920828800497729,-3.333333,0,8,0,0,0,0,0.00220857173703603,-70.0,0.051384862229405595,1.1714871585903235,1,0.0,3.877,22,323
3.9943184409324033,3.0680537942576227,33.40667958364364,1671.339295493126,0.0502383475182772,0.07132142441157802,0.005494654610725701,0.12563657785286148,-2.5,0,9,1,0,1,0,0.009496528621314787,-170.0,0.1459088683583221,0.8286955555002302,0,0.0,4.455,21,324
3.929451943025331,3.067383044733477,33.96089047866872,1754.712522782629,0.05291406513510292,0.07269770941635198,0.010183786781850496,0.1289084968180555,-0.833333,0,11,0,1,1,1,0.004252900482380207,-30.000000000000004,0.09438069206308813,1.4541792300232688,0,0.0,3.812,19,325
4.025091178566216,3.0836402149600537,35.51646702520105,1727.8770643022262,0.05360630569030132,0.0673390149679954,0.010572741260941099,0.14105044237054304,-0.833333,0,11,1,1,1,1,0.005994778350503033,10.000000000000002,0.08034241345949816,1.3158788215964246,1,0.0,3.579,20,326
4.000911109220815,3.075322276996638,34.138091531003234,1771.7580748481585,0.05293396731538476,0.07479696676598782,0.01108566798679144,0.1186502067375313,-3.333333,0,8,0,0,1,0,0.0035223216578452146,-170.0,0.09431285990762169,0.9854732042697009,0,0.0,4.162,13,327
3.9519646419067898,3.440687777366912,36.76445037373334,1734.541282128451,0.05383444405928439,0.06916507496837081,0.010163786808921098,0.12876447560015547,-0.833333,0,11,1,1,1,1,0.010908939814497155,10.000000000000002,0.08882567122419621,1.393144140868889,0,0.0,2.88,17,328
3.857241801863279,3.087331010987327,34.355500300305934,1704.4978576678948,0.052202051313163425,0.0720453290873211,0.00843326689668766,0.1649968602853265,-3.333333,0,8,0,0,1,0,0.0034914773003715503,-130.0,0.09296938924539047,1.0966121340784918,0,0.0,3.415,21,329
4.040873561858362,3.107826532535256,33.30926564149597,1783.218633897503,0.0507054294190456,0.0644548193513769,0.009925406403018373,0.1247687593666384,-2.5,0,9,1,0,1,0,0.008747306522259975,110.0,0.14272125327969942,0.9427167184022395,0,0.0,4.108,22,330
4.001145597940605,3.0647520236225136,33.873490301319436,1752.9968563397106,0.053555239481411374,0.06679546467706782,0.010700581664108384,0.12355119220158009,-0.833333,0,11,1,1,1,1,0.009175768636891254,10.000000000000002,0.13689804239167994,1.6642068680362136,0,0.0,3.43,18,331
3.9789457675840603,3.089201017802662,34.87971150140109,1768.8988625428792,0.05401624431085176,0.06778222466632387,0.01133613598512859,0.12189097756613065,-1.666667,0,10,0,1,0,1,0.004224797790446887,-10.000000000000002,0.05072939451849188,1.3260395840889627,1,0.0,3.919,15,332
3.992002981444195,3.068119450377572,33.59210474307357,1715.1313654833675,0.05045113544821309,0.07150730730488218,0.009658291659972297,0.12917265414425413,-2.5,0,9,0,1,0,1,0.004775824454888893,10.000000000000002,0.07184312492136882,1.3014530977988445,1,0.0,4.051,22,333
3.9566465582902866,3.053079196430337,34.90403718166445,1780.2470323175583,0.05457980194895169,0.06887506528891206,0.010661124096865671,0.11887336262751134,0.666281,1,12,1,1,1,1,0.0058590149427184225,10.000000000000002,0.08749647719422124,1.43569768270736,0,0.49668733440124846,3.687,15,334
3.9624997766463332,3.065034088048278,34.40853128024756,1750.144597540853,0.053795845370705,0.06988638876986265,0.009748260045249861,0.12866010290297988,-3.333333,0,8,0,1,0,0,0.0013606696193038696,10.000000000000002,0.02073851333431053,1.1765554135047578,0,0.0,3.789,17,335
3.9866074138523016,3.117880671740708,34.690556012461364,1781.430252261314,0.05428375514649643,0.069061871644256,0.010558073345826475,0.13161568553228759,-0.833333,0,11,1,1,1,1,0.011898732782544316,10.000000000000002,0.15793469868337068,1.594255573691968,0,0.0,3.751,15,336
3.9496466633672047,3.0592495286872317,35.37555359349867,1788.2601118215455,0.0539392717189722,0.07393310538175737,0.009968865596873103,0.12661691998568347,-1.666667,0,10,0,1,0,1,0.004023539759220126,-10.000000000000002,0.06912199783831703,1.3578734653678433,0,0.0,3.603,14,337
3.9568448464457373,3.096214816091771,33.63237554744745,1715.0198508300853,0.05283742857169892,0.07213372006445436,0.00914031450875389,0.12604575990630723,-0.833333,0,11,0,1,1,1,0.0029854610355888665,10.000000000000002,0.08091135265319162,1.2988772328915308,0,0.0,4.017,20,338
3.949229848299342,3.096516529641638,35.301984919715515,1769.5457438249202,0.05415835512556381,0.06812851489544466,0.01076996826640287,0.13529894331690132,0.612966,1,12,1,1,1,1,0.008691306445902441,10.000000000000002,0.10161265868940245,1.3825281147034985,1,0.4558493192129507,3.694,13,339
3.9597734023626128,3.067578735431295,35.07879753760503,1771.8551075946195,0.05409317168961355,0.07032973232066474,0.011306442056343069,0.1308763176369045,-0.833333,0,11,1,1,1,1,0.006914963280375286,30.000000000000004,0.09016281502961977,1.5046911654653439,1,0.0,3.948,18,340
3.9851457265264516,3.1123635228327244,34.93524133613651,1714.4648892113848,0.05311683567807652,0.0667230448859945,0.010103338920738376,0.13322188596692722,-2.5,0,9,0,1,0,1,0.004435515758512508,10.000000000000002,0.06110048406384759,1.3735706346438494,1,0.0,3.694,13,341
3.9485066911632867,3.061175314139658,33.77186428244112,1720.7195092833338,0.051900895804688305,0.07424717054380868,0.00888540682698307,0.13681178072632924,-2.5,0,9,0,0,0,1,0.0021867287434431627,-110.0,0.050530489775648744,1.2308185357558896,0,0.0,3.964,17,342
4.013858137039842,3.1094997955078947,33.55656936015232,1726.2141797372233,0.05289487373798646,0.06834194344142613,0.00979343285386464,0.12733300680703283,-2.5,0,9,0,1,0,1,0.0028362924457044133,10.000000000000002,0.04392220521500007,1.2619745834837202,0,0.0,3.942,22,343
3.985766922669138,3.076861304128927,34.143693218218345,1723.059379519534,0.05316409797445563,0.07042592752323215,0.009561837076894087,0.12846864819333714,-2.5,0,9,0,1,0,0,0.0022933405275522684,-10.000000000000002,0.019602377841195704,1.1590896086047175,1,0.0,3.954,18,344
3.9413805816629948,3.0761254629206225,34.69684405898414,1754.4778780051868,0.05482259267560596,0.06981927427197211,0.011836591769906757,0.13330434657130505,-0.833333,0,11,1,1,0,1,0.00514153449701897,10.000000000000002,0.06014896361273739,1.292948719257545,1,0.0,3.64,15,345
3.8678077782367235,3.0518337067096315,33.01010696637675,1738.1183895994227,0.056614035171546166,0.07357235516458295,0.009811281726220639,0.12041523988176733,-2.5,0,9,0,0,0,1,0.0005344593304222904,90.0,0.03420683691784609,1.3447429573161795,0,0.0,3.279,13,346
3.959519895904373,3.061153756652365,34.07537516327324,1743.3556784133007,0.053723147457561925,0.06809141284878407,0.008792621664711758,0.13313368298005376,-2.5,0,9,0,0,1,0,0.004128515604994618,-110.0,0.10134871079208745,1.130135252472053,0,0.0,3.864,21,347
3.9486705526378105,3.0988622696861516,33.97354999719466,1722.7016644727908,0.053765714511364665,0.06717063434126436,0.011485445539440598,0.13308107815401646,-3.333333,0,8,0,0,0,0,0.0034957333865218206,110.0,0.062278535430378534,1.1054790984408451,1,0.0,3.775,18,348
3.9554724558273326,3.1004195021356336,33.547980276201784,1749.4940818033897,0.054243429608214246,0.06973782804631062,0.009085054352162152,0.11995650353708358,0.712505,1,12,1,1,1,1,0.007992269379348323,10.000000000000002,0.13108330485769423,1.2598647626969635,1,0.568134884640428,3.855,15,349
3.9961783480930686,3.074807890715464,34.07654107044902,1746.0395651503125,0.05429734385882858,0.07128374524234724,0.010073445662401948,0.1291505971574352,-3.333333,0,8,0,0,0,0,0.0023359583063435646,-149.99999999999997,0.06333176993125252,1.0837022670648235,0,0.0,3.824,19,350
3.9938143660108394,3.070468659175955,35.64283403257257,1763.4019388461086,0.05500555854109204,0.07133899224809356,0.010521528194411905,0.13448823924801304,-2.5,0,9,1,0,1,0,0.008162814536313926,-149.99999999999997,0.12192328977021785,0.9606768667493717,0,0.0,3.852,18,351
3.9834580877959866,3.09725472819267,34.7771143124827,1790.1042913020447,0.05296414617731177,0.06925048358555655,0.00929480368662148,0.12781772197521918,-2.5,0,9,0,1,0,1,0.0022028224910357074,10.000000000000002,0.04997863910387154,1.2264816561950551,1,0.0,3.528,22,352
3.952718053976479,3.0544134582137112,34.228300255721365,1741.471357762058,0.052596021900534064,0.0719498973821681,0.010184595992686205,0.12801362467563962,0.686778,1,12,1,1,1,1,0.006529424722683459,10.000000000000002,0.10271684105516504,1.5041561139698492,0,0.508056447560951,3.924,21,353
3.951968490841584,3.0600882083241983,33.69267078705843,1748.6334115935813,0.052798910138110035,0.07333268742808939,0.009269657064926422,0.12523618953481908,-2.5,0,9,0,0,0,1,0.0012720176989812406,-110.0,0.0537095778323281,1.2992533087745162,0,0.0,4.04,18,354
4.014969051636713,3.1156701802952487,34.0579057360237,1731.5337754126836,0.050966488600195946,0.07056692358884846,0.008613616039982681,0.12450996669785348,-3.333333,0,8,0,0,0,0,0.0036827533999012904,-170.0,0.04136145978853326,1.0685001615652747,1,0.0,4.072,23,355
3.9852920333699777,3.0776775227436395,34.712564053969594,1784.1326412863941,0.05211689723632468,0.0690247229260588,0.011291861619725414,0.1247394794491264,-1.666667,0,10,1,1,0,1,0.006894707926601804,10.000000000000002,0.068097295767083,1.275184534487483,1,0.0,3.764,23,356
3.9889359896407126,3.0733087986247227,35.202295656342,1730.7925480119752,0.05416814733797053,0.06930249706811087,0.0069416869634778555,0.12036478287631588,-2.5,0,9,0,1,0,1,0.0015593103309991976,10.000000000000002,0.04791487939710192,1.3834298261306308,0,0.0,4.16,15,357
3.9870466469875168,3.164807946504211,34.30404948850414,1655.6211415173684,0.05030886549718879,0.06728695524064071,0.006533814050658816,0.18010192101791841,-1.666667,0,10,0,1,0,1,0.0015218413685017063,-10.000000000000002,0.021979243849551713,1.26602461734989,0,0.0,4.052,21,358
3.872128968943172,3.080540816215877,34.97313939982646,1703.4778972525514,0.05262442759217924,0.06831558290314799,0.015271403321898806,0.15632667998933336,-1.666667,0,10,1,1,0,1,0.00544883624400275,10.000000000000002,0.07147053078146101,1.2517564506998968,1,0.0,3.636,21,359
3.977016846038856,3.075650252147196,33.61021717669805,1754.1236817951785,0.05242004642154148,0.06816288098064871,0.009392100856768044,0.11636828914109551,-1.666667,0,10,1,0,1,1,0.006471223442704423,70.0,0.11782906648324283,1.286663704782549,1,0.0,3.975,23,360
3.983927235053989,3.0819282184497188,34.0069765467335,1729.3865971166792,0.05466546959115968,0.07219738521908042,0.00947595568248646,0.12885669986556209,-0.833333,0,11,1,1,1,1,0.011505636128791033,10.000000000000002,0.15042222908810987,1.5103728015720128,1,0.0,4.205,13,361
3.967963351149933,3.062362221847328,34.205720424008305,1742.8878858965604,0.05169332339122277,0.07055727989554135,0.008990390350282595,0.13489614887867712,-1.666667,0,10,1,0,0,0,0.006477276985327384,-170.0,0.07173627916322471,1.0697897124581923,1,0.0,3.776,20,362
3.971716757905639,3.0677618145639842,34.4461118148643,1753.9302906281691,0.05347983322840524,0.06996971818025627,0.0077937796154083465,0.13531271965889638,0.688266,1,12,1,1,1,1,0.013278967285677044,10.000000000000002,0.13860784984122368,1.662437315869739,0,0.5365322192725626,3.72,16,363
3.97449983113893,3.0821239070773614,35.08249055761883,1796.362464287687,0.05397756165637131,0.0691134779192687,0.009175945427042888,0.12700519440751631,-0.833333,0,11,1,1,1,1,0.006017386396399313,-10.000000000000002,0.08169164412083413,1.4731362764357396,0,0.0,3.367,15,364
3.963373170952573,3.102520202961024,35.48518142086396,1784.060113908343,0.05340401212766093,0.07051379426585107,0.00944322617483816,0.12900938623092162,-1.666667,0,10,0,0,0,1,0.0022798655360005797,-110.0,0.061918493904261886,1.2202940725945883,1,0.0,3.541,20,365
3.985691840561997,3.0637279973862386,35.30174115732351,1785.2335485285205,0.054366630387866516,0.06840982093950802,0.011962670445061954,0.13310180628899237,-1.666667,0,10,1,1,0,1,0.006938761666193768,10.000000000000002,0.019032607177149326,1.212555726345514,1,0.0,3.697,15,366
3.9676428486125057,3.106158038065985,33.26333726832055,1712.8042049808955,0.052616806855046036,0.06527808995618505,0.009448601027385107,0.12488306422811524,-0.833333,0,11,1,1,1,1,0.006389635565852554,10.000000000000002,0.11114926863455103,1.5050772630755664,0,0.0,3.959,19,367
4.020593720982267,3.088171594209213,34.67319140365569,1717.4692818100166,0.05211509449603544,0.06651744639940324,0.009151641888306913,0.1372856206008207,-1.666667,0,10,1,0,1,0,0.006602102757412623,-149.99999999999997,0.09833356412665432,1.0898454133899653,1,0.0,3.776,22,368
3.9496647173913337,3.0640621742718763,34.871136959481504,1775.1874182797828,0.054061241324170076,0.06990991299739607,0.011145286891178397,0.13620429355946154,-2.5,0,9,0,1,0,1,0.0024536289805796798,-10.000000000000002,0.038206899693428505,1.2874477897597492,0,0.0,3.673,15,369
4.015226639101276,3.0916132087090586,33.76881777266932,1681.6884807801032,0.05394997536798164,0.06752117149734227,0.011165359372999856,0.13442719021065722,-1.666667,0,10,1,1,0,1,0.006723986858922929,10.000000000000002,0.057682265532023845,1.3235707039137596,1,0.0,3.439,15,370
3.955098232448148,3.0823997687066966,34.000033127423315,1735.1575315920677,0.054344206870924526,0.07133037590789337,0.010342091060337844,0.1329517651753992,-2.5,0,9,0,0,0,0,0.002798264369930575,149.99999999999997,0.04047698798822032,1.1417257811349726,0,0.0,4.053,17,371
3.949957347455964,3.0688077687513142,35.214200346092206,1788.3669862730776,0.05122246553829055,0.06792977076784336,0.011634193055462767,0.12904310145535725,-0.833333,0,11,1,1,0,1,0.0059059932363324215,10.000000000000002,0.07288591177459298,1.292148277385142,1,0.0,3.554,22,372
3.958786340941977,3.0606004458173075,32.847786034610394,1712.9769234128328,0.05242202832717201,0.06814444731932195,0.008591518148843812,0.11397842116661,-1.666667,0,10,1,1,0,1,0.006917504335167801,10.000000000000002,0.07408290758656103,1.4444959252408138,1,0.0,3.92,22,373
4.034726474635211,3.1033231555875362,33.79263159347625,1757.881120657151,0.05487159907595574,0.07387122326436826,0.009392867289874735,0.13605779151512065,-3.333333,0,8,0,0,0,0,0.0018265449908870387,-170.0,0.04880941078626701,1.1023140130545839,0,0.0,4.228,14,374
4.037995451246021,3.114086140771076,33.50559285501839,1724.3672938778886,0.050418744840290734,0.0709287239297158,0.007796544489824038,0.1248743312711758,-2.5,0,9,0,1,0,1,0.0036350105904239655,-10.000000000000002,0.0384494029867256,1.2802331442120003,1,0.0,4.079,25,375
3.9616359097076943,3.0944409972750777,34.60694034880741,1711.3987265971764,0.054723488195394236,0.07013582674249337,0.009829153032128536,0.1404526480681912,-0.833333,0,11,1,1,1,1,0.011412935123733309,-10.000000000000002,0.16325834055316776,1.789015671266126,0,0.0,3.906,15,376
3.9888904022604175,3.1121408470265086,34.743487775419545,1780.9411409617292,0.05290772144464168,0.07067646948185566,0.007347284373645818,0.12696409226148403,-3.333333,0,8,0,0,0,0,0.0040548748463217765,-170.0,0.057484947958492814,1.0480586177385003,0,0.0,3.63,21,377
3.971847641511956,3.069773299328349,34.90186456166249,1761.9235969878953,0.05305790141760874,0.06940773949757832,0.009341432753888598,0.12025815867545459,-2.5,0,9,0,1,0,1,0.002333726074554934,-10.000000000000002,0.023895758946124234,1.2428006492946375,0,0.0,3.42,19,378
4.041683651163222,3.1210629602641573,35.16320542466981,1722.0072006776688,0.05272661874863621,0.07235287773465313,0.008262637824308455,0.124794138542829,-2.5,0,9,0,1,0,1,0.00029272361440339036,10.000000000000002,0.0021653011779441712,1.2278622675977615,0,0.0,3.718,20,379
3.9440820243267662,3.0886114765137975,35.150881365905775,1739.2781964403896,0.05396406422039215,0.06807067165101717,0.011180888782131929,0.13666216454329388,-0.833333,0,11,1,1,1,1,0.009234082010182231,10.000000000000002,0.12280058324075774,1.5898364998179468,0,0.0,3.673,14,380
3.970273370483494,3.0821628220128137,35.27137871557954,1749.0811281592369,0.05259488325733267,0.07138898850729976,0.009500441954495453,0.12804938945036373,-2.5,0,9,0,0,0,0,0.0034134646073394974,149.99999999999997,0.050045689700877874,1.147407335461634,1,0.0,3.764,21,381
4.022778576250369,3.1007293914973,35.44188995235744,1721.5501129596257,0.052176784484539065,0.07154091404154031,0.009169655537025579,0.12773010777938248,-1.666667,0,10,0,1,0,1,0.0032115436819053723,10.000000000000002,0.0545603288071286,1.331932954322066,0,0.0,3.87,22,382
4.021928100429704,3.082091451916114,34.327097119343264,1781.5168317844139,0.05388187712276396,0.06968155178975566,0.007424088620480832,0.13223205181820744,-2.5,0,9,0,1,1,0,0.004523999378803027,-30.000000000000004,0.08178171089603341,1.1902245387795118,0,0.0,4.068,16,383
4.0263957907950285,3.071208673570164,35.272900386894534,1751.752198947981,0.055613250261240504,0.06616648594794737,0.009733152993555972,0.12200737072903058,-1.666667,0,10,1,1,0,1,0.00666917862250713,10.000000000000002,0.056322873089036656,1.2631260576234353,1,0.0,3.785,10,384
4.025856355312196,3.0503873033510107,36.2366832850605,1772.267546793302,0.05437777558030476,0.07424062270541053,0.011023520149214617,0.1440591705014044,-3.333333,0,8,0,0,0,0,0.0013609898295385467,169.99999999999997,0.04798921028029311,1.1979277480551294,0,0.0,3.943,13,385
3.9736432159216255,3.1070720277445107,35.389697033189144,1747.4255619206112,0.05384750393064161,0.06658585070508773,0.01021183685292289,0.1348032814829302,-2.5,0,9,0,0,0,1,0.003895189844286344,-130.0,0.039395669096679485,1.2018181689277567,1,0.0,3.564,18,386
4.011738938081046,3.0857545533239645,34.562611800852,1701.080855346716,0.056118081897482,0.07203388911542946,0.009718329361372647,0.1292890329279928,-2.5,0,9,0,1,0,1,0.0009722254896114495,10.000000000000002,0.007288910031222726,1.2441156996592315,0,0.0,3.926,15,387
4.0541656261165935,3.1139879611117736,33.923838630283214,1770.5817258324887,0.05317975143748235,0.07492531373554816,0.008780993506235079,0.11442069740979396,-3.333333,0,8,0,0,1,0,0.0036114664426085564,-170.0,0.08711197706004528,1.0017007079700524,0,0.0,4.313,14,388
3.953716592467826,3.0911267611748117,35.04531439698019,1733.4440842227582,0.0534424639699615,0.0715949600403367,0.010920449713392056,0.12002318125235753,-0.833333,0,11,1,1,1,1,0.005396063070683552,10.000000000000002,0.10310066568156878,1.5672002425258789,0,0.0,3.814,20,389
3.9910565499591697,3.1239237756809346,33.89233645504628,1706.427470202231,0.05495106851801888,0.07455582999391747,0.008207767024892575,0.1339990492387695,-3.333333,0,8,0,0,1,0,0.0034568638427749944,-170.0,0.08500893082236263,1.008048544005982,0,0.0,4.149,14,390
3.986544677877492,3.0912357651054667,35.28559790155082,1765.24641668783,0.05327179577625507,0.07027770747747253,0.009501079412460145,0.13381766303826437,0.707405,1,12,1,1,1,1,0.0077989408071317155,10.000000000000002,0.10308017663323121,1.5230708940814837,0,0.568685631003511,3.769,18,391
3.9815088170074895,3.1249229999181334,34.283023774095525,1711.0798915023945,0.05472929816391102,0.07093644275064394,0.008354171918501154,0.12328496895510338,-1.666667,0,10,0,1,0,1,0.0034102646910707237,10.000000000000002,0.07248016158966211,1.4516487059980012,0,0.0,4.193,17,392
3.9772857816871356,3.078923159225702,33.44514988770079,1789.240026607677,0.05560136669549682,0.0701001350800587,0.008705402249460748,0.1222635047055842,-2.5,0,9,0,0,0,0,0.003062104604255845,-149.99999999999997,0.030817340287127837,1.0895899699373524,1,0.0,3.803,16,393
3.9051898502843754,3.079591271898911,34.87500196760412,1773.4571191219572,0.051868651738318144,0.07140043665929395,0.009011782907946658,0.1346897727778457,-2.5,0,9,0,0,0,0,0.002674336638943325,110.0,0.012369607920639644,1.1544017214761284,1,0.0,3.395,21,394
3.998040931544563,3.08272304765231,33.957757612208525,1783.4081961294182,0.052906475961356295,0.06672496669954385,0.00981252547099807,0.1198054581906587,-3.333333,0,8,0,0,0,0,0.0037813354385260373,-170.0,0.07108595339068877,1.1136407925595144,1,0.0,3.7,19,395
3.9866306086331136,3.076593403303435,33.71915001968474,1790.2059176040887,0.055576390297964955,0.06782703723103198,0.010188396561398479,0.13965954486747453,-2.5,0,9,0,1,0,0,0.0038594455097871096,10.000000000000002,0.019359083352983184,1.1660033245095143,1,0.0,3.872,15,396
3.9283421220967476,2.9824727668725455,33.71416188542883,1764.8594791670955,0.05606816407334837,0.07454988599714886,0.014777280597610954,0.07662820085084648,-2.5,0,9,0,1,0,1,0.0009781708913622759,-10.000000000000002,0.04977100110234853,1.4119120499543734,0,0.0,4.194,13,397
3.961879803532008,3.1044867885042966,34.89962558898452,1743.26530850828,0.052538890125024454,0.07153955801077823,0.009144160470212714,0.1325700354367239,-2.5,0,9,0,1,0,1,0.0025202799725452187,-10.000000000000002,0.057722936247896726,1.2764789476655303,1,0.0,3.784,19,398
3.9721144064285925,3.0876632833384754,34.80549732095537,1767.2464450730731,0.052300026573309615,0.07267114351569379,0.008691914118666284,0.12565094284951425,-0.833333,0,11,1,1,1,1,0.0070840736017926745,-10.000000000000002,0.12385398106822224,1.4535969358397665,1,0.0,3.853,20,399
3.9906891895439713,3.0818294488522806,33.82987881817968,1716.78263921956,0.053132142704560084,0.0706052669988859,0.010192362630160288,0.1285048937119406,-0.833333,0,11,1,1,1,1,0.01009024419854628,10.000000000000002,0.11462359540208751,1.4482280201300406,0,0.0,4.331,18,400
4.008512077072371,3.0845085620296224,34.55866509726328,1770.769043192351,0.053361856833164724,0.0697318282710704,0.007012388911597188,0.12223168113090453,-1.666667,0,10,0,0,0,1,0.00444589672017328,90.0,0.0324629652933501,1.2198952199059843,1,0.0,4.086,19,401
4.0003160058980285,3.066606316412762,34.54287566935186,1758.2432383407809,0.051779002776843136,0.07384972396155477,0.010567307251323432,0.12071856169016289,-2.5,0,9,0,1,0,1,0.0013447551126629766,-10.000000000000002,0.05169077351713589,1.2865652345845802,0,0.0,3.932,18,402
4.026793013798931,3.083438060323479,34.40824712255066,1783.6769383300984,0.05182849709251403,0.0669704628929842,0.008852868955178401,0.12953415369040178,-2.5,0,9,1,0,1,0,0.006594670027583732,130.0,0.12468801059667516,0.8834130798598937,0,0.0,4.072,20,403
3.9892768255635076,3.101696709257803,34.019666465137206,1718.403397931554,0.05275719318832884,0.06981023397309224,0.007515571167320264,0.12863579380507506,-2.5,0,9,1,0,1,0,0.007132377188994188,149.99999999999997,0.12033997353980831,0.9045057921258445,1,0.0,3.995,22,404
3.980516534826501,3.092579314002811,33.926963372974285,1727.423460796195,0.05259337262958662,0.07251115493043085,0.00934061115074546,0.13823810220563515,-3.333333,0,8,0,0,1,0,0.004870847177149264,149.99999999999997,0.11049057953257499,1.1213646337020222,0,0.0,4.147,18,405
3.9741285894832625,3.105556395479225,33.997064637802275,1697.0635884044648,0.055131451238409165,0.07013607776710887,0.008925276026781854,0.13936562892655585,-3.333333,0,8,0,1,0,0,0.003862602935628985,10.000000000000002,0.0549285325835672,1.1638201011909708,1,0.0,4.169,17,406
4.049933310105146,3.0934119964580304,34.74460514188546,1721.366123463808,0.05280511621394223,0.06705244952591917,0.008985041389333887,0.12872883349833136,-2.5,0,9,0,0,1,0,0.0031241582257149282,-149.99999999999997,0.08301693950699039,1.0461860753429966,0,0.0,3.489,18,407
3.9912555565132872,2.7929239493295044,34.863979216965404,1744.975984302534,0.05429578600022878,0.0736080383315742,0.008705621455583797,0.13026012039979756,0.539304,1,12,1,1,1,1,0.007280517610599439,-10.000000000000002,0.08983349196481909,1.4754174334302264,1,0.4855256029711935,3.078,10,408
4.057219666217287,3.1695486987891375,35.26962865443927,1683.075392939901,0.05059727417168157,0.06215468918310319,0.00494724921644657,0.1418471210021169,-2.5,0,9,0,1,0,1,0.004256659387203934,-10.000000000000002,0.058171753866223266,1.352872486813178,0,0.0,4.118,16,409
4.002692439547932,3.0848980240651445,33.818552623331236,1767.9397965323915,0.051676589322885956,0.06841521717916248,0.010860147281637245,0.12454538553658841,-2.5,0,9,0,0,0,0,0.0040530300883761155,169.99999999999997,0.06164143679162405,1.1569572804562778,1,0.0,4.15,23,410
3.939546629889558,3.1010037379936857,35.621311163433624,1700.5140801547261,0.051166498681110714,0.06818767622801357,0.0076381424166448685,0.11662857027823456,-3.333333,0,8,0,0,0,0,0.0019901772790523577,149.99999999999997,0.026807102727110524,1.1242775835113683,1,0.0,3.833,24,411
4.087565644185533,3.130362970727032,35.53384766791614,1743.7245034819755,0.05124518546644304,0.0670335912479642,0.004885991552311723,0.13426536686014326,-3.333333,0,8,0,0,1,0,0.004224101093417571,-149.99999999999997,0.10527157769738028,0.9861104846269734,1,0.0,3.965,24,412
3.9687342691711276,3.1063366872778375,35.382703978221166,1732.7079657350926,0.0535502847017757,0.07058800169687668,0.01144031935591135,0.12181659385845592,-0.833333,0,11,1,1,1,1,0.007629039305335502,10.000000000000002,0.12099237207302337,1.3251261000574166,1,0.0,3.839,17,413
3.9356155723763964,3.06703224848216,34.57950166019392,1733.1799910388527,0.05230548190297894,0.06651712279285966,0.011257385114471392,0.13410546313118551,-2.5,0,9,0,1,0,1,0.004434032898978589,10.000000000000002,0.05790602987785427,1.306865462791654,1,0.0,3.537,18,414
4.006983950035776,3.0743180233081198,34.24373427162154,1737.0475641786222,0.054747952654867996,0.06886230640377253,0.009390375555186637,0.12934892444375853,-1.666667,0,10,1,1,0,1,0.00661156663996551,10.000000000000002,0.05002575500528992,1.2372892494568615,1,0.0,4.249,10,415
4.033779366144855,3.0675573127625855,35.19849515723019,1700.904627502473,0.05373166186441174,0.06778315628020823,0.010282666793134214,0.1343781784119264,-1.666667,0,10,0,1,0,1,0.002536410696436025,10.000000000000002,0.054002705176178306,1.354572552128805,0,0.0,3.504,19,416
3.9820275099651785,3.0565731564348018,34.04932831322915,1730.0197207768479,0.05273028773734521,0.07477719639796097,0.010141248919556579,0.13003597011897525,-3.333333,0,8,0,0,1,0,0.0035139364685543143,-170.0,0.09370884637982062,0.9707101339776641,0,0.0,4.227,15,417
3.9706710900505864,3.0815289968442046,34.02460335927892,1766.3342773318236,0.05202543237272863,0.07072544579187633,0.010445848838532591,0.12993070842108081,-2.5,0,9,0,1,0,1,0.0047128747127945835,10.000000000000002,0.05324326097416042,1.3955307573875435,1,0.0,3.993,21,418
3.962938901079375,3.0990747479140763,34.50193073871155,1772.7935524337445,0.05457076111027778,0.06856525929897674,0.011079637955996091,0.13143780232823535,-0.833333,0,11,1,0,1,1,0.010394437795186328,110.0,0.14302260462534375,1.2447619748206482,1,0.0,3.554,23,419
3.9578054661678337,3.0473425174810687,34.408907534224326,1737.7122204509967,0.05213312030937726,0.06455837018503476,0.01076321846358109,0.11591126075070132,-1.666667,0,10,1,0,1,0,0.00914888901164317,149.99999999999997,0.12893117467478044,0.9626730555895477,1,0.0,3.844,21,420
3.989339467297088,3.0865880214501122,33.82085112210188,1734.3430921858644,0.05287629387676436,0.07275756809287635,0.0069554549245457765,0.13578828458082126,-0.833333,0,11,1,1,1,1,0.007270767757018889,10.000000000000002,0.1223084642181822,1.618819613626073,1,0.0,4.024,17,421
3.947825328544755,3.06330720439339,34.312345182115536,1756.5585982224852,0.053530664678253244,0.06790411839883068,0.009585557442625348,0.12307281791960033,-2.5,0,9,0,1,0,1,0.0012103232527241083,10.000000000000002,0.040387403165789516,1.2539559681313284,0,0.0,3.762,15,422
